elapsed_s,actual.shoulder_pan.pos,actual.shoulder_lift.pos,actual.elbow_flex.pos,actual.wrist_flex.pos,actual.wrist_roll.pos,actual.gripper.pos,target.shoulder_pan.pos,target.shoulder_lift.pos,target.elbow_flex.pos,target.wrist_flex.pos,target.wrist_roll.pos,target.gripper.pos
42.1775,14.68131868131868,-98.46153846153847,96.74725274725274,68.35164835164835,6.549450549450549,9.688122096881221,16.68131868131868,-96.46153846153847,94.74725274725274,69.67813110351562,8.54945054945055,10.942359924316406
42.2770,15.912087912087912,-97.93406593406593,96.74725274725274,69.14285714285714,7.956043956043956,10.88254810882548,17.560439560439562,-96.10989010989012,94.74725274725274,69.02877044677734,9.516483516483516,15.08626410086264
43.5974,16.87912087912088,-97.75824175824175,96.74725274725274,69.14285714285714,9.098901098901099,14.53218314532183,15.667478561401367,-99.75824175824175,94.74725274725274,68.37549591064453,7.75485897064209,9.53218314532183
43.6683,16.703296703296704,-97.93406593406593,96.74725274725274,69.05494505494505,8.659340659340659,14.26675514266755,15.30482292175293,-99.93406593406593,94.74725274725274,68.73907470703125,7.8472161293029785,9.333112143331123
43.7807,15.736263736263735,-98.63736263736264,96.74725274725274,69.05494505494505,8.219780219780219,10.351692103516921,15.389715194702148,-100.02008056640625,94.74725274725274,68.47775268554688,8.17015266418457,5.484406104844062
43.8781,15.736263736263735,-98.9010989010989,96.74725274725274,69.05494505494505,8.131868131868131,6.901128069011281,16.188854217529297,-100.9010989010989,94.74725274725274,68.53466796875,7.705348014831543,3.595663070678711
43.9783,15.56043956043956,-99.6043956043956,96.74725274725274,69.05494505494505,8.043956043956044,5.175846051758461,14.30611515045166,-101.6043956043956,94.74725274725274,67.78877258300781,6.865926265716553,4.75322151184082
44.0786,14.505494505494505,-100.21978021978022,96.74725274725274,68.61538461538461,7.428571428571429,5.04313205043132,12.505494505494505,-98.21978021978022,94.74725274725274,67.15185546875,6.419009208679199,8.32581615447998
44.1790,13.098901098901099,-99.6923076923077,96.74725274725274,68.17582417582418,6.637362637362638,6.702057067020571,12.007294654846191,-97.6923076923077,94.74725274725274,67.66326141357422,4.658935546875,7.778449058532715
44.2792,12.747252747252746,-99.16483516483517,96.74725274725274,68.17582417582418,5.406593406593407,7.232913072329131,14.747252747252746,-97.16483516483517,94.74725274725274,68.90151977539062,4.395374298095703,8.365696907043457
44.3793,13.802197802197803,-98.63736263736264,96.74725274725274,68.87912087912088,5.054945054945055,7.76376907763769,15.802197802197803,-96.63736263736264,94.74725274725274,69.60261535644531,7.054945054945055,9.038047790527344
44.4796,15.032967032967033,-98.10989010989012,96.74725274725274,69.49450549450549,6.461538461538462,8.22826808228268,17.032967032967033,-96.10989010989012,94.74725274725274,70.77796936035156,8.373626373626372,9.649147033691406
44.5776,16.263736263736263,-98.02197802197803,96.74725274725274,69.67032967032966,7.428571428571429,9.688122096881221,17.824175824175825,-96.02197802197803,94.74725274725274,70.09441375732422,8.989010989010989,13.626410086264102
45.9133,17.23076923076923,-97.84615384615384,96.74725274725274,69.58241758241758,8.395604395604396,13.072329130723293,15.354706764221191,-99.84615384615384,94.74725274725274,68.9224624633789,7.2920026779174805,8.072329130723293
45.9845,16.967032967032967,-98.10989010989012,96.74725274725274,69.49450549450549,8.307692307692308,12.806901128069011,15.054945054945055,-100.10989010989012,94.74725274725274,69.4056625366211,7.376717567443848,7.9396151293961506
46.0875,15.736263736263735,-98.9010989010989,96.74725274725274,69.67032967032966,7.868131868131868,9.15726609157266,14.682973861694336,-100.9010989010989,94.74725274725274,69.12483215332031,7.680589199066162,4.223623092236231
46.1859,15.296703296703297,-99.6043956043956,96.74725274725274,69.67032967032966,7.78021978021978,5.77305905773059,15.46019172668457,-101.6043956043956,94.74725274725274,69.17816162109375,7.211883544921875,3.221637725830078
46.2866,15.208791208791208,-100.3956043956044,96.74725274725274,69.67032967032966,7.78021978021978,4.445919044459191,13.918600082397461,-102.3956043956044,94.74725274725274,68.34355163574219,6.670894145965576,3.62054443359375
46.3883,14.241758241758241,-101.01098901098901,96.74725274725274,69.05494505494505,7.252747252747253,4.313205043132051,12.241758241758241,-99.01098901098901,94.74725274725274,67.39210510253906,6.374263286590576,6.3842315673828125
46.4924,12.835164835164836,-100.3956043956044,96.74725274725274,68.35164835164835,6.637362637362638,5.04313205043132,11.927478790283203,-98.3956043956044,94.74725274725274,67.77139282226562,4.743270397186279,5.856040000915527
46.5887,12.571428571428571,-99.86813186813187,96.74725274725274,68.35164835164835,5.406593406593407,5.242203052422031,14.571428571428571,-97.86813186813187,94.74725274725274,69.17225646972656,4.36939811706543,6.244048118591309
46.6890,13.802197802197803,-99.51648351648352,96.74725274725274,69.05494505494505,5.142857142857143,5.507631055076311,15.714285714285714,-97.51648351648352,94.74725274725274,69.74497985839844,7.142857142857143,7.320126533508301
46.7915,15.032967032967033,-98.98901098901099,96.74725274725274,69.84615384615384,6.637362637362638,6.5029860650298605,16.945054945054945,-96.98901098901099,94.74725274725274,70.9952163696289,8.461538461538462,8.359854698181152
46.8874,16.263736263736263,-98.72527472527473,96.74725274725274,69.93406593406593,7.516483516483516,8.161911081619111,17.824175824175825,-96.72527472527473,94.74725274725274,70.31208038330078,9.164835164835164,12.232913072329131
48.1992,17.23076923076923,-98.72527472527473,96.74725274725274,69.93406593406593,8.571428571428571,11.479761114797611,15.69774055480957,-100.72527472527473,94.74725274725274,69.25746154785156,7.186418056488037,6.479761114797611
48.2759,16.967032967032967,-98.98901098901099,96.74725274725274,69.93406593406593,8.483516483516484,11.14797611147976,15.296667098999023,-100.98901098901099,94.74725274725274,69.53186798095703,7.247277736663818,6.214333112143331
48.3768,15.824175824175825,-99.6923076923077,96.74725274725274,69.93406593406593,7.78021978021978,7.43198407431984,15.268795013427734,-101.6923076923077,94.74725274725274,69.1835708618164,7.636002540588379,3.3260116577148438
48.4804,15.736263736263735,-100.3956043956044,96.74725274725274,69.84615384615384,7.604395604395604,4.844061048440611,15.918774604797363,-102.3956043956044,94.74725274725274,69.21820068359375,6.87017297744751,3.085092544555664
48.5789,15.56043956043956,-101.18681318681318,96.74725274725274,69.84615384615384,7.34065934065934,4.11413404114134,13.648351648351648,-102.66399383544922,94.74725274725274,68.19602966308594,6.129753112792969,4.258306503295898
48.6796,14.153846153846153,-101.0989010989011,96.74725274725274,68.96703296703296,6.725274725274725,4.180491041804911,12.241758241758241,-99.0989010989011,94.74725274725274,67.24120330810547,5.918544769287109,7.177661895751953
48.7819,12.835164835164836,-100.48351648351648,96.74725274725274,68.35164835164835,6.1098901098901095,5.507631055076311,12.601134300231934,-98.57142857142857,94.74725274725274,67.78044891357422,4.38472843170166,5.859201431274414
48.8801,12.659340659340659,-100.13186813186813,96.74725274725274,68.35164835164835,5.230769230769231,5.640345056403451,14.659340659340659,-98.13186813186813,94.74725274725274,68.83678436279297,5.162474632263184,6.794243812561035
48.9804,13.89010989010989,-99.86813186813187,96.74725274725274,68.79120879120879,5.4945054945054945,6.03848706038487,15.802197802197803,-97.86813186813187,94.74725274725274,68.8126449584961,7.4945054945054945,8.164752960205078
49.0807,15.12087912087912,-99.51648351648352,96.74725274725274,68.87912087912088,6.9010989010989015,7.232913072329131,17.032967032967033,-97.51648351648352,94.74725274725274,69.25196838378906,8.901098901098901,10.484991073608398
49.1788,16.263736263736263,-98.9010989010989,96.74725274725274,68.87912087912088,8.219780219780219,9.48905109489051,17.912087912087912,-97.16483516483517,94.74725274725274,68.94170379638672,9.780219780219781,13.22826808228268
50.4976,17.23076923076923,-98.81318681318682,96.74725274725274,68.87912087912088,9.274725274725276,12.67418712674187,15.504133224487305,-100.81318681318682,94.74725274725274,68.04474639892578,8.021512985229492,7.67418712674187
50.5702,16.967032967032967,-98.98901098901099,96.74725274725274,68.7032967032967,8.835164835164836,12.342402123424021,15.010536193847656,-100.98901098901099,94.74725274725274,68.38521575927734,8.082645416259766,7.408759124087592
50.6711,15.648351648351648,-99.78021978021978,96.74725274725274,68.7032967032967,8.483516483516484,8.626410086264102,14.966998100280762,-101.78021978021978,94.74725274725274,68.03032684326172,8.48361587524414,3.759124087591241
50.7876,15.56043956043956,-100.57142857142857,96.74725274725274,68.7032967032967,8.395604395604396,5.308560053085601,15.83454704284668,-102.57142857142857,94.74725274725274,68.05068969726562,7.829348087310791,3.3877716064453125
50.8876,15.296703296703297,-101.27472527472527,96.74725274725274,68.7032967032967,8.307692307692308,4.445919044459191,13.479385375976562,-103.27472527472527,94.74725274725274,66.93196105957031,6.989809036254883,4.620853424072266
50.9896,13.89010989010989,-101.89010989010988,96.74725274725274,67.91208791208791,7.6923076923076925,4.512276045122761,11.89010989010989,-99.89010989010988,94.74725274725274,65.91208791208791,6.724330425262451,9.036590576171875
51.0898,12.571428571428571,-101.27472527472527,96.74725274725274,66.94505494505495,6.989010989010989,6.967485069674851,11.136488914489746,-99.27472527472527,94.74725274725274,66.084228515625,4.989010989010989,8.61443042755127
51.1900,12.043956043956044,-100.83516483516483,96.74725274725274,66.76923076923077,5.670329670329671,7.962840079628402,14.043956043956044,-98.83516483516483,94.74725274725274,67.38880920410156,4.694847106933594,9.441244125366211
51.2905,13.098901098901099,-100.3956043956044,96.74725274725274,67.47252747252747,5.406593406593407,8.75912408759124,15.010989010989011,-98.3956043956044,94.74725274725274,68.57576751708984,7.406593406593407,10.859015464782715
51.3912,14.241758241758241,-99.86813186813187,96.74725274725274,68.61538461538461,6.813186813186813,9.9535500995355,16.24175824175824,-97.86813186813187,94.74725274725274,70.05402374267578,8.813186813186814,13.416772842407227
51.4916,15.384615384615385,-99.51648351648352,96.74725274725274,69.49450549450549,8.043956043956044,12.541473125414731,16.700529098510742,-97.6923076923077,94.74725274725274,69.66627502441406,8.980916023254395,16.34704711347047
52.8183,16.0,-99.34065934065934,96.74725274725274,69.49450549450549,8.659340659340659,15.79296615792966,15.348342895507812,-99.18408966064453,94.74725274725274,68.61527252197266,7.645345687866211,10.79296615792966
52.8915,15.912087912087912,-99.34065934065934,96.74725274725274,69.4065934065934,8.395604395604396,15.394824153948242,14.774706840515137,-98.90714263916016,94.74725274725274,68.938720703125,7.627039432525635,10.52753815527538
52.9918,15.208791208791208,-99.25274725274726,96.74725274725274,69.31868131868131,8.043956043956044,11.81154611811546,15.069743156433105,-97.38034057617188,94.74725274725274,68.39591217041016,8.111445426940918,6.877903118779031
53.0965,15.12087912087912,-99.07692307692308,96.74725274725274,69.23076923076923,7.868131868131868,8.22826808228268,15.250819206237793,-99.3825912475586,94.74725274725274,68.2896499633789,7.113125801086426,6.328366279602051
53.1922,14.945054945054945,-99.07692307692308,96.74725274725274,69.05494505494505,7.516483516483516,7.56469807564698,12.945054945054945,-97.07692307692308,94.74725274725274,67.17555236816406,6.417915344238281,9.845863342285156
